id,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,C,Z1,Z2,Z3,units
105,1.929819451,3.486116507,6.379306135,8.866036114,10.49420622,11.28912953,11.45965202,11.55287592,11.8048804,12.2404124,12.49539272,20.44278493,24.64725505,29.01962162,31.62578735,31.67400932,35.54662943,37.18223012,37.61133621,37.88438006,38.68263867,38.7875053,38.7996783,40.12943651,40.38936007,43.36715559,44.1263489,45.7035736,45.9189083,46.26244163,46.38265567,46.56464863,46.64914806,46.90235959,49.12204261,50.30168767,52.07684527,53.50608698,53.54655746,53.60116006,2.562558521,0,0.577006783,-0.539198823,2
106,4.515537596,4.567518897,4.720700249,6.307017501,7.030972473,7.376578848,8.593853807,9.26638502,9.301407613,9.823520935,10.15351012,10.39859114,10.79531851,11.52917708,14.19738066,16.02678979,16.15082545,16.87676434,17.63606652,18.58236868,18.7271563,20.04650915,22.15680068,22.69973178,23.17683891,23.8993087,26.24125279,27.12093893,28.2099955,28.446058,28.97456049,29.33791579,31.58277346,32.73448867,33.62297156,34.10158325,34.13976087,35.67981218,36.45055433,37.47520879,3.625341731,0,0.386320382,0.228470658,2
107,0.071411058,0.160626853,0.53237695,0.93839935,1.477492357,1.533056915,1.608983197,1.899294468,2.971326986,3.379319805,3.640212132,4.077549559,4.278446004,5.029654958,5.71135491,6.338640825,7.150771587,7.488953058,7.870436335,8.13282125,9.642489524,12.49936073,13.34046081,13.71235207,14.87255261,15.42729067,15.70201831,16.26989132,16.32857762,16.46020377,17.32318834,18.11024697,18.60503972,19.20904949,19.7338146,20.14966048,20.27411155,20.88239606,21.35924043,21.90038392,2.558753913,0,0.765077262,1.173770421,2
108,0.214993913,0.38429736,0.560276331,0.845298323,1.064414548,1.36755652,1.472806912,2.569477019,2.660965878,2.879981225,3.079197663,3.2101774,3.515422387,4.238757223,4.262547148,4.296871701,4.526533536,5.01885947,5.492790421,5.530149947,5.743670068,5.771998534,5.88403377,6.374073904,6.633522758,6.996941242,7.658447601,7.663448358,7.719789589,7.890619899,8.27951538,8.492375284,8.624975854,8.780096907,8.89225285,9.177138567,9.199149583,9.226315144,9.23813147,9.38681801,3.418593729,1,0.019140202,2.648054118,2
109,0.586628599,0.729900999,1.290389196,1.650830121,2.865510099,4.467127022,4.807316912,6.018614734,6.095265984,6.296773277,6.320257891,7.424883331,7.483751076,7.782477854,9.778638588,10.55616851,11.32859358,11.90132434,12.49561102,14.0881582,14.10847523,14.51905176,15.7556978,16.39920938,16.73387852,17.23933154,18.42802382,18.79444801,19.53863873,22.11655509,22.75649548,22.87247708,23.68215904,25.1463693,27.87062362,28.93839081,30.92473397,31.33056996,31.37161854,31.58612279,1.12078117,1,0.621177724,-0.283764373,2
110,0.420630236,1.376136765,1.921660272,5.750503647,9.04225468,10.61998304,10.65095161,15.24169572,15.99445066,16.21094931,16.26488172,16.41574295,16.70698303,17.27090632,17.55736224,17.75599364,18.4086922,18.65172526,19.21344249,21.38629483,21.62277059,21.78036523,21.96774417,22.35389969,24.14947968,24.49812014,24.96772997,27.24183563,27.75517978,28.87076482,32.46698082,32.49539325,33.47125761,34.27597058,35.42087993,35.81815861,36.00721107,36.2060874,36.72352017,37.55639606,3.318905385,1,0.452724473,-0.495429081,2
111,1.479976121,3.447478807,5.948098922,8.669998564,9.737730363,10.58229376,10.93364904,14.29342281,16.40620373,18.30951728,20.67716423,21.17283863,26.22964872,27.36493444,31.81134154,32.27017431,34.95178236,46.33824183,49.02920086,50.8119199,53.13422576,54.1217394,56.22667603,57.51474523,59.52949656,61.62409837,64.75085946,67.77259687,69.24391726,69.6863214,73.18295354,80.84263072,82.7891533,86.57608895,92.28016728,96.47613286,99.92198749,101.4251056,103.1574135,110.924099,3.351831093,0,0.844703971,-1.907094146,2
112,0.935997294,1.602897143,1.804562864,2.413864795,2.609755775,3.306931546,4.788170476,5.736739915,6.467690678,6.637908684,6.678731176,7.799488,8.156470337,8.295088081,8.567855965,9.951531002,10.09851186,10.23426242,11.13501771,11.23415982,12.0968685,12.95217698,13.82040231,15.64144336,16.0397699,16.74063579,18.0871376,18.37202479,18.43960334,18.57839055,19.40033884,19.51572492,20.06951684,21.1712939,22.00023144,22.18014627,22.32001949,22.77757938,23.46858727,23.74775189,1.003438876,1,0.66619928,0.205939687,2
113,0.797087993,2.004026014,2.087193719,2.721059909,3.175401485,3.853268287,5.274160636,6.855375299,7.466695353,8.809146184,10.88474794,11.00404074,11.67145153,12.37743573,13.79511502,13.94824001,15.90919225,18.45625664,19.40562262,19.801608,20.34387937,21.34153869,23.08770094,23.71975644,23.74367807,24.94462089,24.96154133,25.3360556,25.35502173,25.4532569,26.57347508,27.23238026,27.27782615,27.7134688,28.9632699,30.61461674,30.91049609,31.9884171,32.50145489,33.94717591,2.260739791,1,0.5359994,-0.507110038,2
114,0.249763037,0.274590371,0.995851456,2.344134037,3.875595337,3.922731278,4.510580581,4.617695849,4.788349901,5.290941822,5.586027187,5.802937639,5.810938204,6.343976824,6.585754867,6.632293078,6.804306619,7.052012881,8.7109436,8.884880294,9.86346336,10.15539774,11.01475534,11.73938164,11.82633283,12.01737437,12.47253439,12.99730751,13.06224402,13.51977023,13.64386335,14.16736617,14.49877892,15.83663508,16.07535187,17.03624012,17.23325852,17.31407446,17.37914487,18.42332298,1.070408341,0,0.82016776,1.452927122,2
115,0.435946115,1.559082894,2.188201045,2.50745986,2.776130902,4.855491314,5.219587749,6.432441725,6.581791142,6.964854933,7.810213604,8.937854569,9.482737396,9.879734901,10.0008319,11.80445632,12.59347996,13.91068687,14.23870233,15.73916338,16.25165505,17.32903358,18.10527181,19.71852821,20.26860337,20.98894929,21.49990458,21.70557102,21.80284434,21.94850165,22.65231721,23.11448227,23.2672902,23.45353657,24.30208153,26.80578358,27.11419497,27.45798943,27.64938921,27.87644563,3.138702933,0,0.542960764,0.843815741,2
116,1.117783126,1.247649511,3.785323863,6.571350989,12.31163253,12.7806286,14.06787009,14.28543789,17.36732006,17.984925,20.35895177,22.64574363,22.71103085,26.62243811,27.105435,27.49658479,28.07839708,33.58253093,36.867243,38.72243679,40.73889536,42.40824457,44.36103379,44.7992852,44.85017867,45.66858004,46.84814181,53.93172422,57.27489965,57.64053994,58.02676408,59.85089014,60.8656445,64.91976386,69.81601327,70.50794865,73.18066631,73.40298649,75.23938897,75.87512105,1.672908638,0,0.277916116,-0.597771504,2
117,0.384923441,2.368271847,2.454603238,3.220218986,5.125778655,12.9261449,14.08923934,14.89966871,15.16850371,15.91684007,19.10957013,19.35574356,19.47522609,20.25023617,23.11921042,27.13872612,27.63725244,28.16693629,28.91884635,29.25205583,31.03281663,31.54766416,32.96008737,37.53612202,41.61866669,41.72760798,42.98242711,43.73215142,44.42942872,56.15958154,57.41929744,58.07562418,60.3566736,61.93050244,61.98439205,62.58085675,63.28080176,63.93608539,68.31441947,68.36326771,2.38845052,0,0.030487195,-0.432980141,2
118,4.791457666,5.630602615,9.074307826,9.707175354,10.42800789,11.04235645,11.60792519,13.14873626,15.91321429,16.48226119,18.65002088,21.17153919,21.32947892,25.11197555,27.23160878,27.64501125,29.9958793,31.03722446,31.24052736,32.94097986,33.91180675,34.52496996,35.84585732,42.35634845,43.13413826,43.19737759,48.8978184,50.3919254,50.60999629,51.09214596,51.35572245,55.60314718,55.9540077,57.49026953,58.54146996,63.66280837,67.0012068,68.0255048,75.12170941,75.17006971,1.313520716,1,0.295865733,-1.57829543,2
119,0.718093333,1.053569032,2.119078324,2.86511969,3.250403134,4.379990199,6.453844701,7.018407636,7.437224548,7.855947945,9.695377811,12.97239032,13.71389318,13.80752833,16.25078021,16.814776,21.33028317,24.20281593,29.04891434,30.02106681,33.15764315,35.18013708,36.82490363,37.58982667,37.95315392,39.00336489,44.53666717,44.60983288,45.15929246,45.45705175,45.82339529,52.65982696,53.40466117,53.78491315,56.84233156,58.30964914,61.01913343,61.30155349,61.31780438,62.22269692,3.136003805,0,0.143099683,-0.663860435,2
120,1.178412149,2.121276016,2.332023771,2.47753111,3.001687683,3.66464437,3.714408417,4.333272718,4.485092774,5.460191324,6.252889382,8.004292831,8.523165531,8.633969165,8.708091204,8.883340976,9.014972286,9.336576876,9.474414147,9.777666069,9.884110491,10.38613617,11.15225952,11.81449503,12.0784772,12.70081289,12.88169213,13.17935931,13.3247913,14.02702105,14.56358015,14.78992871,15.04085731,16.27165375,16.37518156,16.86516254,17.45285322,19.40562108,19.54693577,19.88620084,3.523005957,1,0.89462495,0.279111571,2
121,0.4974644,1.67040833,2.931421441,4.579050151,5.208178248,5.590639231,6.293649362,7.797282289,8.420544276,8.896544968,10.07684756,10.82961986,10.93720074,11.54888188,12.50653507,12.56771873,12.60222737,13.29236139,13.40261052,15.72249048,16.51667019,16.53835862,17.35796662,17.56763282,19.63685054,19.98212929,20.23393232,21.03469253,22.38826946,23.05342409,25.78554365,25.92209586,26.69164264,27.0880598,27.48935119,30.07673124,31.94562732,32.26774167,32.49108822,33.3906434,2.30715382,0,0.63943721,1.303404955,3
122,0.686889724,1.170664825,1.69826156,2.438638108,5.320407006,5.811644437,6.67553067,6.7210189,7.36976505,7.684193282,8.265142043,8.443595833,8.783142815,9.181979092,9.743348125,10.02031443,10.55084065,10.67570593,11.93845313,13.03182108,13.09297144,13.64204568,13.66559549,13.95691368,14.08249061,14.32307649,14.33814587,16.10095881,16.16402533,18.21554195,19.56548621,19.71074424,19.93897543,21.37866288,22.39725294,22.5280307,22.59291561,23.16906691,23.38094769,23.60715128,3.833140781,1,0.349467536,1.633155971,3
123,0.389700168,0.908973333,3.478552284,5.369211806,12.49167324,13.88349978,14.75205988,16.89129191,17.66295016,18.35705682,18.36038825,21.89225037,23.63787422,23.64523152,24.89806363,25.64168619,26.1085717,29.17221245,29.75208989,31.96795808,32.46504423,33.66254934,37.23010681,37.43430274,37.64456756,38.9150885,40.38954916,41.43716263,45.09583553,45.68826022,50.43142493,50.53457795,50.82814382,51.48968359,51.67824008,53.10573608,56.38597586,57.7739986,58.28364705,60.11972697,2.814872538,0,0.445849191,-0.371479671,3
124,0.123313566,0.423691595,2.849747034,3.358747106,3.495174883,6.71122022,7.80772588,8.21760112,8.734109682,10.823779,10.93577112,11.83402574,12.4521919,16.64318783,16.94922522,17.42826011,17.69314129,17.69403597,18.14022403,18.56659176,19.51922659,22.63453318,23.56629144,28.43905342,31.901129,35.12588552,40.05088316,40.60367189,40.94647617,41.15716557,43.34087055,47.94810077,48.62268468,52.71428569,53.11189602,54.02468609,54.2872951,54.47356269,59.47193612,60.78048623,3.053094476,0,0.747080713,-1.088108817,3
125,0.318523831,0.679688884,2.654346884,2.948433157,3.280267399,3.988556574,4.224688779,5.472072547,5.998580743,6.774388313,8.327591675,9.197940309,11.5227214,12.41119258,14.11898032,15.16840506,17.68885695,18.12028973,20.46181324,21.87912782,25.20827736,27.32438466,27.89303391,34.75689066,36.56327189,38.76910532,39.67162773,40.25693759,49.7725541,52.13161446,57.04828832,57.10350325,57.87507739,58.14558233,59.70944249,60.47251531,63.02756423,65.23511488,65.34855893,65.90350509,1.703946496,1,0.571916228,-1.342483726,3
126,0.678329276,1.063253426,1.42804284,5.389929841,5.987094584,6.529707537,9.944556187,10.83601203,11.83419712,13.3410584,14.30784643,17.14221788,19.10170687,21.0750813,21.11280767,21.61292289,21.72916158,22.34189244,23.2739453,25.61647742,26.22443109,31.28696148,31.55569985,31.71998987,32.14487302,34.69730627,34.96965065,35.2199134,37.09775372,40.93049322,41.14536522,42.7039412,46.40405218,48.87078831,50.32838463,50.80669414,50.96899156,51.66073591,57.36462274,60.63701127,1.096252976,1,0.279827798,-1.228947138,3
127,13.41946373,14.59413648,18.61208966,19.80211626,23.59506686,24.15442401,25.17876174,29.63164304,34.33083696,34.92106159,36.71480572,38.0553005,40.88984511,43.4288609,48.42559496,55.29192511,56.03013942,56.55776261,56.74964777,57.58699994,60.12895968,61.13123063,68.73065987,69.38851498,79.47766247,89.06926856,93.26353476,97.01574826,99.0634467,103.8981247,104.3174884,104.8571667,110.6929468,110.8282547,115.5355001,117.8958593,121.5879706,124.2932422,124.4889429,129.2254893,2.485345867,0,0.596131721,-1.836787786,3
128,3.649993294,6.431302539,9.880234647,10.51964198,13.05989543,15.92186454,16.08532579,16.82991419,17.27134685,18.22376989,19.66105352,21.10655781,21.18581679,22.83027771,23.48356116,25.8952555,27.56650651,30.25905638,31.60147001,31.62019876,32.21856162,36.36053178,37.94443292,38.51849648,39.44399443,40.20697864,41.86169775,45.88892134,47.27459325,50.29011269,50.68665852,51.24655089,51.59704976,55.2606966,62.5324417,64.0510152,65.60678073,68.34499613,68.3615196,71.14568025,2.449497196,1,0.270986673,-1.556269517,3
129,1.68359209,5.676821346,5.926800739,7.125328307,8.516706745,16.21024058,21.32922315,22.66494915,23.04765159,31.3419481,32.81130079,32.96437132,33.78856854,38.18398327,41.59561041,48.3725525,49.33057434,50.21181118,57.32360734,57.55837356,60.74956599,63.65895328,70.34225854,75.67279475,80.16353341,84.18984742,84.32760942,84.88516971,88.99108038,94.34852826,96.65204659,99.86417844,103.0599455,105.7298759,106.8892317,111.354403,111.3656281,114.3250266,115.6747989,118.5432925,2.843556519,0,0.215638624,-0.983734101,3
130,3.408852271,4.636713386,5.280092424,6.756829968,7.558673528,7.801384985,8.377217864,10.01593397,14.8667705,15.63539006,15.81892308,17.63837824,17.7802218,18.03446524,24.10790191,24.1884402,24.50447664,24.822259,25.64055936,26.1601969,29.45952748,29.98183885,30.34960583,32.65431467,34.94131826,38.00779996,42.00052385,43.04924004,43.27911283,43.84608236,44.67772306,45.62608747,46.65837942,48.94943007,49.60890413,50.96378957,54.19223153,55.17184935,57.37312571,57.52125863,3.526805068,0,0.324323588,0.658183696,3
131,0.415709233,0.97327459,1.394194674,1.715784037,1.906442887,2.398781239,2.988018867,3.789526164,4.439625494,6.61011695,7.119368407,7.23241309,7.57385137,8.110849509,9.037228968,9.254474008,9.801245082,10.33426459,11.28991982,11.64303989,12.31080034,14.36639513,14.82964261,16.8275829,18.63442716,18.64171696,18.83658848,19.55314004,20.66968772,20.74962824,21.74687921,22.0778102,22.78607846,22.86551306,22.96402943,23.02379298,23.34673626,23.75172506,24.06796163,24.38199111,2.510418115,0,0.418050056,1.619095746,3
132,0.433310656,6.009627828,7.712297815,8.396395572,13.77518042,13.94026617,14.44137391,14.93540562,19.25286216,19.35324934,24.40212842,25.1860576,26.15508282,27.39334321,27.53652185,29.25372231,30.86569963,38.40920909,40.50597665,44.27676403,46.27179008,47.58652394,48.68525933,48.76993183,48.96183309,49.21266238,49.61120643,52.54129402,54.52248442,54.52324781,55.11853084,56.27978611,60.23881772,61.54375358,63.41421633,67.63184074,69.29802337,71.16418779,71.18606126,73.29766522,1.639201812,0,0.128480065,-0.103077516,3
133,0.291013029,2.200025039,2.920143655,5.297519022,6.104992578,6.887888775,7.474221355,7.512449032,7.920855729,8.920975411,9.273162163,9.870442,11.56419924,14.14913407,14.31451295,14.62082674,15.46903014,15.93344222,16.75495476,17.04980104,19.91854895,21.17597704,21.29393875,23.86776376,25.35106018,27.98901172,28.03968988,28.51702011,29.91684872,30.79529996,32.11880879,32.20206017,36.38970823,36.56239502,39.00743205,41.474863,42.53534113,43.49714533,44.50080352,46.26023159,3.564078014,1,0.076596672,-0.298829672,3
134,0.515568832,0.938938118,2.395852348,2.62959185,2.730841164,3.151791568,7.855070949,8.544089236,9.770622008,9.80838257,10.03073973,10.26545201,11.03643988,12.30188275,13.66092994,15.97871934,17.89559837,20.49562916,21.13770056,23.17785133,23.72500373,23.94145249,25.26469305,26.4419855,27.95822766,31.93441147,32.12628352,32.33669314,33.85706454,36.22473222,39.09841577,41.70534165,43.24682529,45.14641277,45.21323242,48.10384921,49.1964688,49.2037985,50.98144066,51.80078057,1.795059769,1,0.616393918,-0.767346537,3
135,0.139468892,0.867558843,4.013677159,4.700961989,7.430148821,10.5533686,10.88669791,10.95152221,11.98733415,12.03717363,12.8714657,13.79581941,20.02825992,21.58878545,23.05007898,23.33204307,24.55302471,24.84180108,25.53225762,26.56641629,31.12690071,33.98535561,36.81488087,37.15186654,37.75363369,37.81198297,39.64817508,40.83307661,41.62512371,41.98718675,43.11373482,43.33878049,46.43018225,46.60667877,47.78965634,48.15967777,50.37426163,51.27636276,54.41747597,55.00671742,2.433476809,1,0.277263238,-0.982407667,3
136,0.576881223,3.847292743,6.663113407,7.912675408,8.638664609,9.962596624,14.7392324,15.4263302,15.6545345,15.86317407,17.3675496,17.48767609,25.17228853,27.03746355,27.19659971,30.32423863,31.24894612,32.11669863,32.31200503,32.40546934,34.58631763,36.2406907,40.51668198,44.28954215,44.3070812,44.5235016,45.95255997,49.07658075,61.83267514,62.53716464,63.63553797,64.04334576,64.44303072,65.18544605,65.31560915,66.93896253,67.25971797,72.75148545,79.8620715,80.83097474,2.819158861,1,0.864397305,-1.481696234,3
137,0.396948967,0.40097511,0.718261293,1.255391799,1.572357973,2.336870862,4.339736437,5.723162195,6.531903491,6.869872676,7.115181198,7.164792642,7.367995723,7.500734778,8.761463478,9.651169791,9.791821506,10.16197801,10.84375668,11.16160785,11.40101968,11.66531352,11.91302941,12.75799569,12.98674593,13.29926969,13.43167311,13.97667544,14.3090764,14.46273687,15.27552898,15.27687751,15.36762459,15.82774674,16.01191902,16.90417891,17.10163543,17.94643239,18.30961873,18.65836004,1.719471619,1,0.466109279,1.495577984,3
138,0.067583678,0.581107852,2.869172992,6.067024668,6.906836601,8.442065079,9.413346371,9.569632064,9.687641231,14.3783383,14.78721782,15.32902197,15.88393518,15.97273041,16.23571826,18.0172239,21.28774596,21.28969332,21.45886145,22.58799183,23.07519626,23.35075428,24.87184746,27.49431935,27.6327176,29.19588609,29.38943476,30.05382628,30.1533659,30.5763138,31.69072748,32.06101402,32.60201662,33.26821217,33.44726706,34.7367707,35.33427334,36.23949418,37.58516455,38.87588041,1.903989136,0,0.574183408,0.636708114,3
139,0.149826828,0.409189301,1.026815796,1.334732332,3.96008417,3.989356177,4.441577806,4.678839015,4.976632711,5.295441922,5.762359084,5.980785706,6.241815233,7.557712314,7.725564764,9.445715074,9.718093285,10.27734991,11.50858,11.53445674,13.44525477,13.8085194,14.37973512,14.94328463,15.36643012,15.46755498,16.58286861,16.63316092,16.93259592,17.61478635,18.18324126,18.34845714,19.69070862,19.7827236,20.70961199,20.77616364,20.91519408,20.92996286,21.14705352,22.39509751,2.910989105,1,0.248832575,1.256762238,3
140,0.142819246,6.005536463,9.689280592,14.4171763,15.08343412,16.08380523,22.40395459,24.40063849,28.3741062,30.88158222,32.40570607,34.98256888,37.78126048,41.91298578,45.83718492,47.35218166,48.89970986,49.93629318,52.08373594,55.45553073,61.73569943,65.08506269,65.33525721,66.35251194,67.61976535,71.01918159,75.09182937,75.18306527,77.99605467,78.10043503,84.48492828,84.6976312,93.80890821,94.9621938,97.10479774,99.98783232,101.5837306,101.9216763,103.8770383,108.2027826,3.848202245,0,0.492168633,-1.535951301,3
141,0.672162579,0.689364527,0.806196956,3.271393126,5.362126794,6.374802938,6.671952306,6.900159047,7.448010042,8.300816416,9.696892052,9.6984531,10.19543387,12.61673265,13.06117008,13.5311178,16.10614546,16.70716412,19.05546753,19.19224685,20.85370644,22.10500501,22.59975438,23.50968633,23.87721731,25.61016176,26.41701909,26.85367977,27.41942848,29.78626155,30.2715257,30.46149398,30.67260777,31.41718689,31.54985667,32.41878531,33.25517873,33.64563595,35.25461614,35.32048976,1.275019889,1,0.025510245,0.124931133,3
142,0.152631478,1.459413749,1.736625246,1.740198463,2.002955391,2.047583735,2.308771027,2.609357213,3.499836629,3.770695521,3.838086073,4.349447215,4.612240345,5.292823186,6.092352071,6.214677397,8.088544614,8.490024337,9.419929813,9.513109428,9.816542246,10.04528488,10.38588241,10.71016022,10.73244537,10.83690377,12.70984765,13.50112513,14.28650845,14.74562588,15.92688545,17.31502141,17.81444395,17.84402275,18.72649072,20.14033626,20.76046178,21.72186782,21.85233024,22.13481197,1.240852329,1,0.090504998,1.434562049,3
143,4.716933284,8.770532602,14.80933276,15.34627138,19.69226672,20.94759688,21.65652734,21.70223943,23.43253628,25.10194823,26.32573114,29.58382538,31.57146638,32.01432753,43.12862791,43.75266031,49.42231024,51.52290316,54.78335159,60.88752571,63.42470182,68.08452318,68.59521677,72.59062484,75.7542477,77.12732441,77.52590632,77.7974345,79.7215453,81.66897332,85.57879378,85.70433441,87.68765927,89.4683781,93.65779257,106.3589112,107.0695689,111.4258175,113.9907871,114.5974772,3.182967002,0,0.258234937,-0.846333784,3
144,2.285994928,2.390080146,2.48290862,4.144202565,4.58879793,4.632967217,5.286608593,5.326004281,5.331221799,5.432668962,6.680321517,7.151554199,8.067086502,9.08142881,9.266717399,9.400591873,9.414516709,9.429845133,10.75740525,10.90229518,11.64906674,11.88096554,12.32716237,12.42001981,13.05045877,13.31336215,13.31868904,14.21952666,14.34869611,14.42522554,15.49228368,15.54505162,15.65611938,15.95284629,16.44907712,17.74263835,18.17432188,19.56340947,19.76951757,19.9362597,1.540459891,1,0.692076986,0.868743039,3
145,0.375944852,0.632102406,0.983659533,1.22213432,1.829221947,3.877385334,5.187041166,6.521710798,6.840274023,8.821427461,9.844614647,9.973261273,13.02215839,13.51251413,15.00738593,15.83120118,15.8761232,16.0522129,17.49785708,17.76968265,18.71314254,19.52194306,20.850759,20.88763789,22.16654058,22.53633303,24.94239935,25.1002313,27.75006648,27.98058525,28.22902942,32.34420033,33.0913029,34.67936119,35.77589708,36.19648012,36.98013868,41.73915631,44.74968731,51.5147388,1.595357818,1,0.557637447,-0.36083203,3
146,0.565423851,0.994568046,2.687303975,3.596961278,3.906959523,3.989486276,5.29052402,6.23652961,6.536668933,7.50752831,7.526856262,7.554820715,9.028365914,9.624901881,10.55584652,10.81729471,15.96629555,19.14830805,20.12486824,22.08190638,22.43655182,23.07099656,23.33756175,26.03012071,26.62430276,26.8960481,27.78814136,28.61744646,28.79991303,29.51512957,29.60228966,30.56639288,32.51729582,33.55446046,34.44738611,36.48132267,37.3780633,39.21403517,40.19843026,40.92625244,3.368634346,0,0.418197512,0.493690238,3
147,2.794233939,8.354175111,8.45963986,9.727587572,10.17002415,18.95940667,19.91641139,22.61964366,22.8210166,26.19829803,27.86911498,28.57455159,29.99705675,31.63983892,31.96937106,34.90366393,35.47955343,41.67205303,41.78171877,44.04380059,46.20865125,48.02675293,48.31750121,48.58229434,49.04890441,54.36312758,55.03211897,55.73981775,56.35567755,62.51710628,66.51387291,69.32302577,69.82270592,70.81342418,72.45899674,73.06465025,73.94634565,74.87714902,75.01488543,78.69289809,3.813784735,0,0.569072803,-0.625627488,3
148,1.193344059,2.264199838,3.83179751,4.406550385,5.445731937,6.373411206,8.722144759,13.69639651,14.47441749,18.31290113,18.51760116,18.61403206,23.13286102,23.34298229,24.77766601,24.98352578,27.13364398,27.89355808,27.9395303,29.26011897,32.98256366,35.08377947,37.60294413,38.18950129,39.18675709,40.21361608,42.48981971,42.654145,43.17817027,45.97792873,48.89308784,49.67427337,51.34176232,52.97462394,53.31090198,56.05705539,58.52182028,59.44205699,64.74704603,65.1970582,1.786261239,0,0.953226146,-0.638827314,3
149,1.204877386,1.270437307,2.457025735,4.021359697,5.280341048,5.878169366,8.770013298,11.69615281,12.78006259,14.52858526,14.79740308,16.66927899,17.29018199,17.61200579,20.85120362,24.44632646,25.03125978,25.44590757,27.66847652,29.29436478,30.4319918,30.81965847,31.43325921,33.42590911,34.88067758,36.31762294,39.61174662,41.05228037,42.63938988,43.15648445,43.51935992,46.93340024,49.21649451,50.30773502,51.62550532,57.78188735,59.37351485,60.76245026,61.36334726,61.64572473,2.97935506,0,0.409316394,-0.218688161,3
150,0.064385905,0.064910002,0.422731332,0.945148713,1.5395331,2.223931607,2.589823496,3.029395606,3.036952229,3.306345512,3.825608967,3.963479991,4.037518421,4.89907062,6.039539901,6.108688942,6.94177075,7.17083946,7.411904591,8.020400263,8.567578001,9.024824452,9.273364999,9.767489558,9.95750746,10.2953259,10.37584259,10.41523762,10.90071378,11.00252926,11.47107737,12.16656886,12.77714356,12.85899293,12.99004335,13.3481814,14.07630647,14.08791345,14.22598226,14.27577384,2.944121452,1,0.44999668,1.990343587,3
151,0.061976276,0.373635197,0.802783254,1.044593228,1.153655076,1.258937247,1.349197392,1.612715122,1.702587795,1.850810299,2.115391835,2.138601661,2.259816956,2.267240055,2.386403416,2.418156021,2.477292086,2.911036376,3.249918948,3.289035783,3.330640532,3.591358792,3.62679924,3.76711121,3.817644996,3.819125029,3.850985769,4.191279641,4.288572756,4.390920089,4.458938405,4.573765293,4.677566019,4.826903851,4.928787235,4.970799502,5.690256817,5.715688205,5.938858479,6.058142771,2.149717002,1,0.523460808,3.658012602,3
152,2.480595457,6.338702314,7.249414033,8.158905778,8.875777237,8.911861279,13.70729708,15.02635739,16.76736387,19.68928801,21.46925804,22.43676318,23.90891222,24.22913888,26.46434675,27.64234581,28.4053044,32.05704687,33.35401159,40.70157958,43.95114055,46.01692289,48.26103777,50.54675699,50.77448533,51.70854722,52.29386926,52.41426652,53.27424382,54.6968676,54.8833413,54.92572901,56.0953208,58.22767375,60.90296347,63.21303266,64.58779507,66.07444188,66.16528985,76.34536494,3.773938985,1,0.863343161,-1.692206473,3
153,1.967954211,2.032681156,2.347159347,3.103782691,5.035413913,6.955991912,8.160486206,9.974943885,11.85141989,16.08279386,16.86263997,18.81384743,21.29132216,22.94825701,24.19051304,31.89695154,36.46928552,37.9611484,44.18251359,45.86329789,45.88645774,46.18162022,51.85557145,57.6066884,59.38944699,59.80110692,59.95713073,60.68010398,63.72879178,67.38957273,69.09047632,69.41983753,71.59545247,71.94405948,72.28909872,72.70566966,75.06491868,76.15617583,78.09663291,78.54993271,1.832360215,0,0.59733828,-0.904139176,3
154,0.407447119,2.615604372,2.790214053,3.907670629,3.993442587,4.49313111,7.720623362,13.01896729,13.33469479,14.45618619,15.4675824,16.91452636,18.48474843,22.03673309,22.52761291,27.36461266,29.35230059,30.10541253,30.17225902,30.67744855,31.62810697,31.93914152,33.15827353,33.53367023,34.87366032,36.87909024,37.40760278,37.64544037,39.10102875,39.26312488,40.05885021,40.12253714,41.36030757,42.14823538,42.80918773,43.54747541,43.75817577,44.40972274,47.69046641,47.69504549,3.451125099,1,0.510165157,-0.833105324,3
155,0.52549983,0.54341588,2.098117704,2.906394482,3.079350077,7.560345331,7.699096415,8.561698891,9.315135886,11.87807564,12.24330865,13.18690522,13.94377718,14.22655965,14.498041,14.76989885,15.38986837,15.70256474,15.89740015,16.26179731,16.28619623,17.76841847,17.88183163,18.6524402,20.64867286,21.39302622,21.42883957,23.15667574,23.80697486,23.97456095,24.43296219,24.94463368,25.2004434,25.46702003,25.65307075,25.90426987,26.12545327,26.18776907,26.2752724,26.9095864,1.71778074,1,0.766664692,0.151951639,3
156,0.354890709,1.051383591,1.071348617,1.327722808,1.344909963,1.724901097,2.735197274,4.103501562,4.420970659,4.596001346,4.613810477,4.757301558,4.855807154,4.978418842,5.057318193,6.152629119,6.193790934,6.723142101,6.923352303,7.392235049,7.759596576,7.945197939,8.036090953,8.250341494,8.739836938,8.895235079,9.323126964,9.863603639,10.55370224,10.75876559,11.20139873,11.70332902,11.76583876,11.86171285,12.20203255,12.44476753,12.87422211,12.92770907,13.41096318,13.74561996,3.970436472,1,0.565313921,1.352506371,3
