id,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,C,Z1,Z2,Z3,Long,Lat
110,0.291930772,0.89505619,1.27102207,1.441861199,2.803276022,3.046830626,3.25007919,3.357629187,3.515953069,4.227764491,4.551158487,4.583378731,4.646380411,4.928253073,6.070877882,6.202137013,6.527924117,6.706964993,6.784455156,7.148987215,7.361127264,8.066273089,8.41959674,8.439900594,9.297762227,9.438802532,9.545152763,9.875880698,10.69789744,11.18504504,11.21550612,12.25421139,12.47467692,12.61774955,12.72884724,13.39508802,13.52621468,13.61653724,13.68543442,14.10298527,3.796644697,0,0.695907444,-0.040739359,81.61666667,34.66666667
111,0.724262811,0.773934746,0.872409554,0.992123828,1.267918913,1.495687173,1.620467629,1.920559079,1.957729955,2.065833378,2.857337489,2.883112828,2.906766317,2.980302118,3.072251212,3.813694627,4.056718418,4.143182421,4.250601533,4.606826938,4.7614973,4.994340991,5.152557637,5.328805076,5.382342227,5.667689128,5.744458589,5.934787537,6.24614247,6.672449595,6.91341259,7.187140092,7.187401408,7.539549415,7.548488716,7.796036531,8.284257048,8.537520309,8.818626058,9.443621338,2.285225079,1,0.716820662,-0.571389397,81.61666667,34.66666667
112,0.119932166,0.212492393,0.241512665,0.518754976,0.574731243,0.694934164,0.929953565,0.999848223,1.588204947,2.466832139,2.571457257,2.579492497,2.585634094,3.204994362,3.341918637,3.540938528,3.585639476,3.756679476,3.794883606,4.001024848,4.059535436,4.214226622,4.269137985,4.414813525,4.659064563,5.09120104,5.536210018,6.290968934,6.39441352,6.466801409,6.499840765,6.585500953,7.019763614,7.030206421,7.276493778,7.290258913,7.33991315,7.496957576,7.505450947,7.587146346,3.919807002,1,0.595249999,0.372775187,81.61666667,34.66666667
113,0.093781055,0.291267139,1.032894097,1.372830611,1.412171983,1.967870026,2.575550164,2.69336325,3.218222409,3.455138362,4.007073348,4.34627273,4.582428482,4.594644589,4.806708223,5.134139701,5.144047975,5.205563736,5.938822196,6.771804895,6.849863471,6.882071423,7.006427555,7.081727776,7.15760816,7.517976671,7.733673756,7.968966884,8.240209837,8.24234248,8.301463203,9.06162317,9.139299617,10.31495936,10.37191569,10.51750474,11.07782971,11.72249165,11.78434605,11.93760842,3.254219597,1,0.289732928,-0.364162153,81.61666667,34.66666667
114,0.015277677,0.665402682,0.889068315,1.501318693,2.048448895,2.569499373,2.631361495,3.198090889,3.439243157,3.605618566,3.858041051,4.435878606,4.630388632,4.926757899,5.890433519,6.078898307,6.149954694,6.544855038,7.052288663,7.326061541,7.40186724,7.445453977,7.841683172,8.070821948,8.082287894,8.190522667,9.043592585,9.08878001,9.342470948,9.622031001,9.825961983,10.39448586,10.71759098,10.73132732,11.11781751,11.20167913,11.29374574,11.29754992,11.61845327,11.74301452,2.320790172,0,0.229532338,0.436591497,81.61666667,34.66666667
115,0.064116385,0.112459926,0.134465469,0.197077998,0.224985442,0.264887454,0.353622875,0.845929973,1.027568305,1.358730112,1.599658037,1.648878328,1.683610628,2.113325321,2.116229545,2.174002377,2.57589079,2.790783646,2.929076048,2.938699475,3.107419425,3.589826383,3.705477087,3.752591955,3.849380033,3.932925339,3.990721721,4.318924974,4.660531951,4.751370248,5.213468752,5.277417186,5.648220594,5.763859988,5.789325538,6.803120772,7.382008909,7.383891298,7.464369259,7.853661218,1.022472283,1,0.756943102,0.213364675,81.61666667,34.66666667
116,0.237049086,0.338459177,0.766003193,0.792193958,1.485880851,1.601762781,1.995103867,2.096668696,2.56611829,2.625541032,2.733333736,2.75468509,2.986384676,2.992828123,3.248102353,3.355472842,3.86792634,4.462075287,5.000174136,5.38657506,5.456222667,5.532590881,5.81662502,6.01203473,6.072808775,6.084044768,6.157198757,6.168815543,6.187933685,6.434351798,6.464260413,7.324720713,8.092264265,8.36201234,8.738495875,8.79035158,8.995001609,9.50817063,9.95487252,10.18558278,1.753256381,0,0.869012003,0.237381147,81.61666667,34.66666667
117,0.053300254,0.314975554,0.416297643,0.953575863,0.971990187,1.067436704,1.343512105,1.531202607,1.768943277,1.958799493,2.336307397,2.370991782,2.372578111,2.632097704,2.78840496,2.835433524,3.193323573,3.193778675,3.588891721,3.727948213,3.760853224,3.774400435,3.786224896,3.823104345,4.138035504,4.304815714,4.338127091,4.378340655,4.551506015,4.819632876,4.931908261,4.990159526,5.053682402,5.10634139,5.176759309,5.273251979,5.32272144,5.827984874,5.855279123,5.936843902,2.138851826,0,0.594799192,1.401801776,81.61666667,34.66666667
118,0.067345129,0.117482809,1.371929564,1.452406089,2.311794755,2.316636248,2.517422853,2.659682483,3.180177851,3.366949563,3.58535239,3.617643505,5.160406748,5.84526415,5.895607992,6.636053215,6.877995569,6.97022414,7.960799162,8.131880298,8.226524577,8.5588744,8.795147778,8.809228359,9.000449635,9.094826144,9.254765752,9.366204201,9.529324659,10.03181783,10.33041696,10.63704897,10.82429934,11.87472966,11.90113864,11.93269771,12.0741519,12.27457467,12.43466545,12.69893322,3.970246168,1,0.403091478,-0.229534364,81.61666667,34.66666667
119,0.234124994,0.252270557,0.422806337,0.538289287,0.644720761,0.802198254,1.441280659,1.583288803,1.852441648,2.021180586,2.132026891,2.337183744,2.462292529,2.768940607,2.893087661,2.903582886,3.056080462,3.079196101,3.281380096,3.60863436,3.65684654,3.742786312,4.430630569,4.482743528,4.714468518,4.734651399,5.082719921,5.364731165,5.837988105,5.849418698,6.329642888,6.48247076,6.605866052,6.617698867,7.221305011,7.358980497,8.019475711,8.33587686,8.716616187,8.778552383,2.455521147,1,0.834929608,0.180421113,81.61666667,34.66666667
120,1.203572718,1.801891211,1.853163413,2.147558146,2.659274923,3.087821965,3.344909327,3.367517272,3.406552123,3.506974227,3.718781205,3.842191593,4.502233793,5.563921482,5.981664434,6.419142015,6.47583007,6.587137784,6.659451701,6.958873605,7.182155551,8.26108891,8.691049564,8.741747187,8.908799263,9.161312922,9.178787967,9.447717724,9.76995231,10.15241295,10.32366925,10.5773761,12.22587673,12.71426654,12.75976494,13.50785825,14.17158161,14.24893058,15.32306387,16.01215976,2.572791269,0,0.6028718,-0.921373462,81.61666667,34.66666667
121,0.013650732,0.168333299,0.263742888,0.310371618,0.31960781,0.483041003,0.637286911,0.830496674,0.918602666,1.08917246,1.286237147,2.435149517,2.785418502,2.800761098,2.818457626,3.11399167,3.304560241,4.448769692,4.519339174,5.124149528,5.566276181,5.712607032,6.263261757,6.385095012,6.601116844,6.61184314,6.752274773,6.781324662,7.210528989,7.405350813,7.585870283,7.839550448,8.395181842,8.470304863,8.549707108,8.551468622,9.498832252,10.20737261,10.47045982,10.48594438,3.6170706,0,0.681329858,0.025085271,81.61666667,34.66666667
122,0.135373039,0.144937869,0.235412388,0.384890416,0.553443336,0.573033719,0.618602854,1.002171929,1.284020104,1.385910726,1.405361354,1.936954515,2.153361193,2.355440404,2.424280219,2.734037314,2.9900206,3.205681546,3.544858299,3.595879196,3.700612854,4.09658729,4.21014619,4.673651459,4.870089031,4.904384169,5.139591605,5.147731699,5.176387069,5.524758624,6.120366774,6.127887317,6.166479921,6.338619852,6.569591709,6.797168042,7.297375092,7.514920693,7.639223404,7.995996089,1.970335038,1,0.682776152,0.026646063,81.61666667,34.66666667
123,0.214382735,0.650406665,0.661140529,0.939605647,1.068517102,1.347672393,2.839794837,2.938311604,2.965039694,3.057599034,3.576868664,3.842716259,3.90204572,3.926072735,4.097749979,4.133922655,4.442115213,4.552294451,4.662488946,4.692161781,4.802536124,4.838895232,5.435026286,5.916109937,6.284094396,6.559309428,6.615006478,6.690877574,7.008107723,7.257864996,7.560876526,7.566959581,7.838343322,8.003682913,8.085009583,8.387188747,8.404839121,8.409781356,8.561329886,8.780090168,1.632338124,1,0.187197236,-0.455123989,81.61666667,34.66666667
124,0.503015494,1.377722697,2.002796685,2.078718397,2.150645297,2.460062499,3.493752832,3.69872623,3.95573349,4.694147723,4.800794757,5.002491816,5.273996798,5.449208743,5.893388321,5.902111864,6.476905366,7.211789844,7.544784495,7.737167869,8.317610246,8.649020238,9.012304629,9.099814328,9.243507457,9.326978216,10.05943784,10.74886977,10.93515004,11.34617541,11.35952911,11.50401775,11.61255179,11.93102617,12.99439956,13.09113092,13.26748358,13.32089389,13.93312321,14.27428695,3.427016518,1,0.256926956,-0.845446739,81.61666667,34.66666667
125,0.025134339,0.084583904,0.100375563,0.285088809,0.429744056,0.801350624,1.239145995,2.297864014,2.573485197,3.312563761,4.251942672,5.10637223,5.357269828,5.498040544,5.542804986,5.706330232,6.202975133,6.436376603,6.79564822,6.950646278,7.390100422,8.418922876,8.529118074,8.74439523,9.050700377,9.082375624,9.620173405,9.776609975,9.944978851,11.17532757,11.20698732,11.20892291,11.56995754,11.59974635,11.94676892,11.9839637,12.11192988,12.21496147,12.53272235,13.5177972,1.95241928,0,0.317328103,-0.529010297,81.61666667,34.66666667
126,0.106718307,0.210615409,0.785682392,0.786981381,1.247367601,1.362929204,2.146652125,2.368401994,2.639144183,2.765842702,3.828953073,4.132879476,4.628143471,4.712515861,4.850801156,4.986431931,5.112290953,6.015672752,6.031668872,6.656894248,6.726349433,6.754821097,6.805372497,6.828900389,7.795638488,7.920824756,8.463085257,8.626958639,8.669403759,8.712465809,9.109780134,9.3512326,9.516092421,9.962146703,10.20725474,10.22551807,10.2540802,10.2545888,10.51916117,10.6293341,1.332423301,0,0.41031711,0.311879312,81.61666667,34.66666667
127,0.115545182,0.393722842,0.548334274,0.667930829,0.731618854,1.688443171,1.985767593,2.017314003,2.261772193,2.53832878,2.721308599,3.341736289,3.369752186,3.39705519,3.415288071,3.518390534,4.76589609,5.32293348,5.359822304,5.572925659,5.629278447,5.746499499,5.945225891,6.486512168,6.498741754,6.512391116,6.876551644,7.043395698,7.364750062,7.431103001,7.453213363,7.549477657,8.361242086,8.454939997,8.679091765,8.806863283,9.157896726,9.376899994,10.09755593,10.23874139,1.158006287,0,0.306655775,0.239362684,81.61666667,34.66666667
128,0.012492548,0.025251146,0.047707657,0.191596989,0.218473655,0.423627513,0.757153958,0.759418579,0.768793591,0.879084758,0.900429869,0.932023583,1.008707946,1.15176944,1.157510602,1.160157003,1.261264173,1.470705275,1.509945204,1.572665279,1.615437866,2.772500422,2.849756152,2.886924729,2.921855522,3.147356509,3.27896605,3.422008049,3.492579684,3.70964954,3.806731558,3.903365984,3.908072109,3.960509192,4.134710346,4.140079727,4.225971238,4.287235084,4.429856661,4.591554272,2.046262383,1,0.863644696,1.4499311,81.61666667,34.66666667
129,0.295905437,1.650900731,1.67028938,1.809476882,2.111649854,2.29931614,2.548731683,2.594240415,3.051290268,4.8233553,5.011509875,5.302153052,5.555711248,5.558664916,6.360322777,6.75728088,6.833740567,6.869596369,7.032863612,7.193061606,7.466702303,7.567928087,8.157473474,8.220835382,8.657140596,8.983820234,9.009906548,9.139839245,9.301206176,9.391797716,9.913558633,9.944713114,10.22554471,10.91522111,11.17846431,11.37385859,11.82362763,12.3799217,12.56645504,12.58488462,3.099894538,1,0.51641459,-1.844941595,81.61666667,34.66666667
130,0.609464692,0.878725122,0.990841007,1.016568992,1.066950094,1.123260845,1.127473102,1.244250216,1.246867505,1.470337179,1.679630026,1.81603421,2.032961412,2.155432848,2.175842389,2.236050793,2.478313541,2.481432666,2.629672273,2.947072505,3.12534378,3.812084721,3.934421558,3.977049769,4.158338656,4.280819902,4.352211116,4.377534306,4.716686919,4.775782139,4.805339119,4.877140617,4.910052195,5.070771796,5.072828155,5.378650094,5.491683683,6.077903674,6.183276862,6.266624215,2.618810137,1,0.314720699,1.254338533,81.61666667,34.66666667
131,0.259504754,1.384678756,1.462985596,2.112807887,2.336420891,2.774907212,2.89172959,3.44519677,3.525113397,3.534268776,3.780336811,4.010781037,4.691453071,5.328415053,5.682732624,5.72497364,5.828409788,6.148058988,6.361152134,6.824207964,6.899502729,6.917166584,7.353809647,7.56636639,7.889016148,8.412732218,8.828397629,8.924024844,9.536396877,9.780190791,10.07464606,10.23348376,10.31351017,10.66213334,11.47151052,12.51449473,12.58168186,12.90307022,13.07275369,13.83239704,3.511554902,0,0.377826774,-0.230885555,81.61666667,34.66666667
132,1.064351567,1.875059256,1.965635535,2.35178121,3.223178574,3.390044187,3.840745027,4.073367404,4.131315594,4.402026952,4.538439431,4.805524429,6.027545085,6.189464404,6.751155628,7.181249432,7.805453165,7.941581828,8.80848719,8.874606883,9.464537856,10.29958669,10.68668523,11.19677194,11.41743516,11.73565635,12.36984746,12.48604659,12.59843609,12.98888684,13.2466314,13.6107822,13.63268,13.81956855,13.94380489,14.47040374,15.14661412,15.81258381,16.64222417,17.016032,3.358928604,0,0.010683367,-0.944711847,81.61666667,34.66666667
133,0.074487645,0.075814477,0.137978732,0.258432109,0.422070064,0.950922592,0.987143379,1.204188832,1.216152183,1.365582257,1.506155492,2.290108762,2.291989482,2.399096304,2.490605534,2.567408222,2.704033876,2.74807457,3.267945767,3.743308571,3.749251839,3.838769608,3.891226164,3.957953873,4.294059788,4.422892661,4.518998746,4.719659422,5.145923027,6.235503766,6.462110205,6.867266529,6.903226784,7.521846764,8.4817389,8.572708594,8.58521695,9.075993158,9.655303827,10.9535116,2.651101294,1,0.342396277,-0.182380623,81.61666667,34.66666667
134,0.610058914,1.188045383,1.771807657,1.830377126,2.499944707,2.6131035,2.79179571,2.97174226,3.229721628,3.587427398,3.599793743,4.390146362,4.657765118,4.912322381,5.92891083,6.899899659,7.363320338,7.508825705,7.792690529,7.838060575,7.890553395,8.099287991,8.413986999,8.420979534,8.56474748,9.141541271,9.143194855,9.147414655,9.332450126,9.546565868,9.844390648,9.895154143,10.13067158,10.35930547,11.31261341,11.65642118,11.88339822,13.07565745,13.08506396,13.10355916,2.953056612,0,0.030473495,0.145624423,81.61666667,34.66666667
135,0.564159214,1.12987386,1.26480091,1.666735797,2.521087992,2.728986539,3.355155787,3.408498611,4.082164383,4.227362758,4.319984529,5.12151107,5.202267306,5.430298946,5.882689479,6.120577304,6.527684921,7.005993479,9.825227294,10.47717368,10.7375078,10.96845993,10.97340585,11.08117226,12.09777224,12.69372774,13.00268884,13.08048768,13.21458253,13.23168165,13.50044141,13.67927215,13.87617027,13.96145069,14.39895624,14.48577474,15.63945296,15.82750742,16.41431769,16.92135054,3.929112008,0,0.691854086,-1.503159513,81.61666667,34.66666667
136,0.119850487,0.430144338,0.65647569,0.700557938,0.802745641,0.990322633,1.105395447,1.24978996,1.679287258,1.88777271,1.992697477,2.060393789,2.083494137,2.106206894,2.133069476,2.661641913,2.694341105,2.770007697,2.92890004,3.027216245,3.145027727,3.39540396,3.518646072,3.839208645,3.95494754,4.225203611,4.353350089,4.979119388,5.361254346,5.605139874,6.032434909,7.006873776,7.118180702,7.590366249,7.665447044,7.987665241,8.236585237,8.703315832,8.787244472,8.91825887,2.049244101,1,0.839923943,-0.419917063,81.61666667,34.66666667
137,0.322953422,0.620919654,0.64697562,1.128582439,1.242411597,1.567572905,1.582361422,1.595300822,2.203429245,2.259959221,2.294243521,2.362071847,2.732850654,2.758749104,2.903932037,3.243337169,3.284433031,3.398505259,3.605141771,3.631396529,3.986595901,4.091489018,4.159177745,4.196402697,4.513095042,4.628967361,4.69124881,4.72961894,4.770719622,4.811794223,5.160068738,5.207852236,5.386571817,5.562386197,5.593844617,5.677181839,5.742511852,5.780868556,6.098650926,6.121876841,3.67981581,1,0.983431545,0.534221023,81.61666667,34.66666667
138,0.022944038,0.105992599,0.139103327,0.185514189,0.306920972,0.351599607,0.515983352,0.660732595,0.80765746,0.912364836,1.022408889,1.253464095,1.295226662,1.509675312,1.720590244,1.906145617,2.034832835,2.188304005,2.299632576,2.394735132,2.516782222,2.811553164,3.07571672,3.190276004,3.263315065,3.33634101,3.739576197,3.757757732,3.962176395,4.015370518,4.155034328,4.178189741,4.262021399,4.48618471,4.508890305,4.661796052,4.678252676,4.70741523,4.897378631,4.983713817,3.339245164,1,0.701656903,1.224552155,81.61666667,34.66666667
139,0.143805182,0.234885983,0.254464403,0.780567439,0.803032892,1.026699507,1.286699171,1.296106648,1.483446178,1.603494972,2.662832258,3.227585083,3.564759911,3.874404556,4.087485663,4.436127321,4.518119961,4.636084658,4.696001166,5.081668138,5.168023391,5.355040748,6.011695345,6.084412835,6.181044466,6.530187813,6.539640195,6.711691516,7.153391454,7.307969608,7.685861299,7.820509193,7.958539007,8.178078714,8.247058424,8.281408716,8.285329139,8.535712859,8.916963755,9.128756079,2.383965714,1,0.498595763,-0.188808485,81.61666667,34.66666667
140,1.275678074,1.638199238,1.64432895,1.782207336,1.819646735,2.060914881,2.395187859,2.449231519,2.491885318,2.930147777,3.035344001,3.173065593,3.24739012,3.49842811,3.631903694,4.057275213,4.155085045,5.114928368,5.175265357,5.213521918,5.468286022,5.980651628,5.994113737,5.995194685,7.168970804,7.301628973,7.330345407,8.480620603,9.39992501,9.442855323,9.448102361,9.564725118,9.612266093,9.658355746,9.857854719,10.12796789,10.27631318,10.33864813,10.35548619,10.56497466,3.040446898,1,0.777628658,-0.882402366,81.61666667,34.66666667
141,0.011277425,0.117874159,0.687775564,1.103560036,1.205439806,1.233507687,1.376552188,1.455810204,1.704724421,2.399199832,2.661282913,2.94183176,3.000173259,3.375144806,3.53793777,3.650164978,3.71566413,3.774132446,4.247278825,4.376400046,5.668321227,5.955565012,5.988893566,6.607595707,6.625999348,6.908001677,7.536883764,7.654114,7.659962396,7.832420438,7.95783851,7.991272797,8.273261822,8.397834193,8.449203903,8.460822594,8.679353312,8.713846825,9.162765577,9.378666705,3.645349186,1,0.669480434,0.473880102,81.61666667,34.66666667
142,0.166620974,0.295868834,0.311667451,0.447777665,0.548086679,0.915957214,1.279715851,1.513861657,1.527126109,1.583039853,1.746648452,1.798051298,1.845887514,1.879683344,1.880946313,2.022195062,2.143306593,2.686714351,2.706048387,3.418340913,3.900332204,3.985800025,4.30839722,4.343631088,4.564162324,4.93643703,4.995154638,5.106560381,5.423308647,5.50582087,5.697590902,5.792247275,6.000624386,6.031103618,6.147162803,6.20067479,6.267820904,6.376866302,6.427124219,6.604049845,1.528781814,1,0.751573063,-0.467017041,81.61666667,34.66666667
143,0.189732906,0.597614208,0.992342565,1.115917833,1.159426742,1.873664267,2.071281434,2.302317274,2.353902301,2.397816854,2.765599557,2.849296107,2.92371762,3.007165639,3.242444357,3.737838239,3.919159849,3.991025214,4.107427637,4.728068507,5.154976049,5.645643813,5.994504504,6.23135781,6.273565052,6.692505084,7.092337518,7.196130458,7.421381006,7.524972283,7.941209782,8.163086101,8.187529437,8.252181142,8.441095954,8.488240877,8.765742939,8.773830157,8.811322746,9.119261635,1.688142724,1,0.326519096,0.664049309,81.61666667,34.66666667
144,0.362691649,0.74499954,0.749893643,1.272797435,1.344776297,1.392721515,1.906452194,1.987149499,2.396118405,2.458086654,2.599278134,2.817755811,3.078532609,3.631010969,4.080231158,4.246212938,4.401232888,4.886205502,4.936118205,5.182571595,5.201129174,5.207833562,5.550132182,6.028891007,6.177455341,6.249112549,6.578924742,6.741899637,6.756077867,7.110813736,7.47912274,7.524754474,8.059764742,8.303416095,8.793163054,8.914607368,9.297009297,9.352950203,9.957567557,10.04716774,3.726338797,0,0.527829085,-0.10651031,81.61666667,34.66666667
145,0.151435968,0.209527555,0.225499906,0.394263448,0.548624545,0.875124468,1.098318569,1.109831055,1.185484888,1.699472765,1.75964036,2.124252865,2.705261429,2.810811644,2.983125757,3.194875917,3.208489556,3.441624996,4.558301859,4.606279768,4.676496251,4.727930445,4.929461852,5.205857219,5.265482448,5.885184784,5.942351462,6.082486259,6.105467447,6.121182585,6.206179345,6.297917904,6.483034005,6.724420648,6.738755754,6.751175859,7.072633854,7.259764731,7.933918163,7.984975013,1.927419539,0,0.181771406,1.369619283,81.61666667,34.66666667
146,0.295790152,0.500618515,0.549876005,0.570841882,2.474553716,2.529050643,2.653808295,2.755793756,2.876890012,3.248734319,3.439657523,4.29298373,4.453368115,4.744551877,4.797712257,4.91705431,5.649136793,5.795121792,6.072100117,7.0431194,8.150259787,8.308078965,8.505230199,9.129556545,9.24691676,9.598121908,9.72125123,10.08850745,10.17490774,11.05927064,11.44462959,13.19081059,14.36203932,14.49313116,14.89574074,15.10103484,15.42533631,15.43793147,16.33928129,16.88103782,1.96337037,0,0.080429148,-0.118687864,81.61666667,34.66666667
147,0.225733197,0.679027555,0.814197585,1.106099454,1.189196227,2.1733629,2.42054583,2.437902018,3.836586786,3.93071132,4.059142831,4.285054839,4.835893816,4.868394505,5.322868858,5.470432403,5.548515356,7.622732143,7.757997251,8.070760551,9.015355766,9.058552194,9.243403363,9.408212447,9.862392617,10.50278704,10.78104664,10.82543646,11.06935767,11.15095166,12.22341139,12.76804167,12.96349541,13.48246717,13.53248939,14.09735256,14.34881365,14.35152169,14.73259268,15.06891312,1.500633667,0,0.309894497,0.344726846,81.61666667,34.66666667
148,0.284444017,0.305970549,0.344319384,0.497323913,0.564420751,0.797756422,0.89896535,0.986187565,1.302735301,1.908670256,1.922453772,1.944641007,2.090220404,2.426345149,2.448957853,2.596875153,3.148631531,3.163780192,3.467703654,3.647626513,3.836334002,3.963378188,4.183961184,4.207026925,4.242363123,4.331466626,4.375125291,4.468685072,4.543005479,4.72589421,4.803598588,4.914128351,5.016789583,5.262475711,5.364860327,5.495357658,6.162040529,6.194534598,6.382683705,6.489022658,3.379366754,1,0.869986572,0.786188576,81.61666667,34.66666667
149,0.026632972,0.211489782,0.29230816,0.410902189,0.79397757,0.951990664,1.344941184,1.396622867,1.430365914,1.571959952,1.597381327,1.637680795,1.710770058,1.718933169,1.851197799,2.132478539,2.697296574,2.8351911,2.896257165,3.077322545,3.098940915,3.20384334,3.214268225,3.293616609,3.414526868,3.450218335,3.453088706,3.728966044,3.756783786,4.077358848,4.109336303,4.179955467,5.109468775,5.291191207,5.353213617,5.397908938,5.490787261,5.571422663,5.63535192,5.790743723,3.797025596,1,0.204031055,-0.387178748,84.68333333,35.55
150,0.002279988,0.006846534,0.166814164,0.176931243,0.244372866,0.431828373,0.45617666,0.489288191,0.586964801,0.607861373,0.720109305,0.784496391,0.878243043,0.953463011,1.021390371,1.092425175,1.137379276,1.150778206,1.15296397,1.16602251,1.41667725,1.495535886,1.573874454,1.613753356,1.91186661,2.118897966,2.176525947,2.223187155,2.383805884,2.423312913,2.59003603,2.622433436,2.687406615,2.74719349,2.83035029,2.965840577,2.968586967,3.103054843,3.121157614,3.373083891,2.299050477,1,0.574061999,0.458178324,84.68333333,35.55
151,0.205128367,0.402943203,0.577208748,0.581432567,0.849161757,0.910640505,0.964323311,1.107933995,1.12498422,1.291477806,1.53663221,1.607122847,1.789567207,1.876556449,1.917032458,2.606083779,2.68173834,2.75121307,2.758947266,2.828313472,2.999689785,3.475398808,3.590724021,3.684001292,3.790716806,4.14765378,4.222201551,4.269308109,4.381458765,4.488567838,4.522879528,4.712863605,4.719078377,4.736715282,4.753445319,4.775455612,4.880612649,4.969061764,4.980517989,5.072817291,1.661958128,0,0.998566342,0.253034793,84.68333333,35.55
152,0.072706693,0.242993526,0.245146474,0.327608149,0.406138969,0.439511514,0.469262784,0.51521347,0.612671208,0.801550439,0.887508598,1.168920795,1.17076989,1.278650097,1.29629654,1.455805147,1.537243919,1.559019283,1.714928017,1.817450519,1.886568056,1.925049357,1.966295826,1.988905333,2.221592752,2.241279264,2.350596207,2.406605979,2.45633696,2.46723256,2.578103293,2.592915033,2.614358986,2.70729653,2.728879633,2.856589455,2.891188228,2.902542255,2.933490103,2.968656155,1.081238103,1,0.755803767,1.163984819,84.68333333,35.55
153,0.025043432,0.09772524,0.113694645,0.13024557,0.197343005,0.239073085,0.423651225,0.530089328,0.902948537,0.90847549,1.005253573,1.009613742,1.032319063,1.036595696,1.070468695,1.12825762,1.257635057,1.282120083,1.37899449,1.504658628,1.583976012,1.62698478,1.855394267,1.895568512,1.95172377,1.997694923,2.197323472,2.20810766,2.252669699,2.26478775,2.268993368,2.388032781,2.405799559,2.493992674,2.551954142,2.573616013,2.664140663,2.69409827,2.844389946,2.870485581,2.371956675,1,0.206461745,0.583547787,84.68333333,35.55
154,0.136608792,0.297124455,0.685173099,0.726653145,1.19996218,1.802181083,2.317485626,2.352495325,2.356536086,2.487247183,2.8016449,2.91203075,3.146789591,3.240776657,3.391367716,4.127194161,4.270577509,4.368188836,4.506973572,4.667753593,5.013391343,5.442336218,5.805124342,6.130119604,6.438610751,6.522979066,6.556028422,6.559223802,6.564984598,6.73288349,6.961057438,6.972747233,7.367232918,7.710837913,7.772449414,7.914065505,7.950414259,8.105840669,8.297356947,8.374007688,2.569207824,0,0.130411982,-1.30781426,84.68333333,35.55
155,0.132529849,1.009468428,1.241507602,1.343127944,1.392313116,1.394900736,1.996534299,2.223160086,2.249179233,2.267974204,2.601186142,2.734247922,3.011759958,3.243864619,3.286542495,3.298518442,3.355281078,3.466235116,3.538355862,3.579994683,3.76853439,4.171933041,4.246585681,4.415148786,4.863151905,5.25445362,5.61415493,6.348549606,6.35388114,7.280071371,7.421675129,7.54791843,8.071695267,8.336388778,8.93429631,9.234846899,9.317874943,9.465515796,9.916693781,10.23858465,1.918857668,0,0.572685546,-2.073615908,84.68333333,35.55
156,0.016941632,0.219378265,0.331507758,0.692815638,0.819277205,0.831330927,1.048802672,1.273872645,1.307595211,1.685085973,1.74023368,1.784854799,2.222381255,2.336953793,2.555624297,2.608994468,2.761916025,2.983036883,3.065748351,3.32788298,3.553795988,3.749444757,3.813742253,3.866796484,3.988265778,4.205901311,4.728470766,4.875345053,4.911955824,5.033072997,5.780626181,5.913711307,6.040165729,6.076278267,6.261935562,6.32815317,6.647459139,6.703989625,6.829597597,7.473876525,1.854823844,1,0.220415074,-1.6033039,84.68333333,35.55
157,0.347224633,0.414707279,1.180530963,1.304044213,1.333378963,1.414928415,1.433065126,1.537231762,1.59532292,1.733378998,2.053907069,2.148161129,2.28072356,2.431182981,2.431195728,2.46249848,2.579209669,2.868163194,2.875025821,2.889249815,3.111869152,3.165311174,3.341591271,3.760653079,3.89742928,4.259435262,4.374286921,4.541130629,4.668067744,4.986175163,5.098454788,5.118152362,5.230601478,5.296024779,5.610080489,5.953475849,6.083262396,6.180878915,6.356785314,6.555922374,1.60259922,0,0.406378695,-1.09451225,84.68333333,35.55
158,0.349623019,0.384712,0.436447289,0.548786824,0.776702264,1.197144055,1.513211183,1.63194541,1.721099024,1.766788353,2.0469135,2.049521171,2.56384406,2.634250548,2.687495419,2.716899984,2.796793927,3.231000242,3.270831417,3.377535065,3.411290405,3.444614335,3.454543336,3.482451742,3.769729843,3.786726001,3.923478798,3.955951071,4.074488436,4.135745476,4.147974037,4.498092464,4.922770828,5.053098903,5.088381674,5.557023079,5.977158098,5.986132251,6.340396678,6.38605723,1.558580888,0,0.211869571,0.379460086,84.68333333,35.55
159,0.004570468,0.041896567,0.143293133,0.195227313,0.343175365,0.364800129,0.373426291,0.421868879,0.486754349,0.70688571,0.718991597,0.787423917,0.885318145,0.957119532,1.023621252,1.125919473,1.170180087,1.184173154,1.203557119,1.211910946,1.390249479,1.504397103,1.536593296,1.785116102,1.898186487,2.095856855,2.105474462,2.131145984,2.14069734,2.243507639,2.405915631,2.427095392,2.430006359,2.497142386,2.524693317,2.54221295,2.57483311,2.622679833,2.668262921,2.70536173,1.041632189,1,0.887761658,1.241859893,84.68333333,35.55
